fn000054,11.564,13.895,de Internationale Hippische Federatie
fn000054,13.895,15.364,de FEI
fn000054,15.364,17.904,besloot onlangs de kandidatuur van Geesteren
fn000054,17.904,20.064,voor 't paardensportevenement af te wijzen
fn000054,20.064,23.243,een Zwitserse en Duitse kandidaat vielen ook al af
fn000054,23.243,26.274,daarop kreeg 't Ne*a kreeg de Nederlandse bond het verzoek
fn000054,26.274,28.135,een andere stad naar voren te schuiven
fn000054,28.135,30.206,de FEI bepaalt in mei
fn000054,30.206,32.515,waar de EK tweeduizend één wordt ondergebracht
fn001600,0.828,3.485,in Kootwijkerbroek probeert de politie met honden
fn001600,3.485,5.360,een groep jongeren uiteen te drijven
fn001600,5.768,7.343,de actievoerders gooien met stenen
fn001600,7.533,9.849,bij drie bedrijven waar vee moet worden afgemaakt
fn001600,10.125,12.031,zijn de blokkades inmiddels weggehaald
fn001600,12.603,15.568,maar voorlopig mogen er geen medewerkers van de RVV naartoe
fn001600,15.933,18.084,de politie vindt de situatie nog te onveilig
fn001601,1.164,3.706,van de Nederlandse werknemers maakt bijna de helft
fn001601,3.706,4.479,overuren
fn001601,4.479,6.623,ze krijgen daarvoor niet of nauwelijks betaald
fn001601,7.305,9.544,dat blijkt uit een onderzoek in opdracht van de FNV
fn001601,9.979,11.279,vierenveertig procent werkt
fn001601,11.279,13.602,precies het aantal uren dat in het contract staat
fn001601,13.925,16.403,elf procent drukt zich en werkt minder uren
fn001601,16.988,19.658,de helft van de mensen werkt ook wel eens op zaterdag of zondag
fn001602,1.123,2.676,een recordaantal Nederlanders heeft dit
fn001602,2.676,4.404,seizoen een skiongeluk gehad
fn001602,4.404,7.274,de ANWB zegt nog nooit zoveel wintersporters te hebben geholpen
fn001602,7.791,9.315,in Oostenrijk en Duitsland zelfs
fn001602,9.315,11.383,twintig procent meer dan een jaar eerder
fn001602,12.120,14.393,volgens de bond neemt het aantal skiongelukken toe
fn001602,14.393,17.094,doordat de sneeuw dit seizoen niet overal optimaal was
fn001602,17.094,18.473,maar ook omdat er gewoon
fn001602,18.473,20.213,meer Nederlanders op wintersport gaan
fn001603,1.204,2.767,een drachtige merrie in een weiland
fn001603,2.767,5.743,bij Enschede is door messteken zo zwaar toegetakeld
fn001603,5.995,7.140,dat 't dier is overleden
fn001603,7.559,10.999,ook twee andere pony's werden met een mes bewerkt en zijn er slecht aan toe
fn001603,11.864,14.285,eind vorig jaar werd in Oldenzaal een
fn001603,14.285,15.477,paard doodgestoken
fn001603,15.728,17.552,in Hengelo was een pony het mikpunt
fn001603,17.937,19.376,de Twentse politie kijkt of er
fn001603,19.376,21.005,een verband is tussen de zaken
fn001604,0.496,1.437,d'r worden vooralsnog
fn001604,1.437,3.863,geen dieren afgemaakt in Kootwijkerbroek
fn001604,4.117,6.641,de blokkades bij drie bedrijven zijn weggehaald
fn001604,6.961,9.325,maar de politie vindt de situatie nog te onveilig
fn001604,9.325,11.291,om de mensen van de RVV toe te laten
fn001604,11.750,13.678,burgemeester en de politie overleggen met het
fn001604,13.678,14.959,ministerie van Landbouw
fn001604,15.270,16.477,over hoe het nu verder moet
fn001604,17.270,19.337,de drie basisscholen in Kootwijkerbroek hebben
fn001604,19.337,20.823,veel last van de blokkades
fn001604,21.385,22.482,één school is zelfs dicht
fn001604,22.482,24.604,omdat de directeur de veiligheid van de kinderen
fn001604,24.604,25.781,niet kan garanderen
fn001605,0.599,1.787,de spoorbonden en NS
fn001605,1.787,3.613,zitten in Utrecht om de tafel
fn001605,3.613,5.680,ze doen een nieuwe poging om uit de impasse te
fn001605,5.680,7.307,komen over het nieuwe dienstrooster
fn001605,7.923,10.424,de bond van machinisten en conducteurs VVMC
fn001605,10.634,13.837,hoopt dat snel duidelijk wordt of de NS de bonden tegemoet wil komen
fn001605,14.167,17.491,zo niet dan gaat de staking die voor overmorgen gepland stond
fn001605,17.491,19.143,zeker door zegt de bond
fn001606,1.032,3.549,het onderzoek naar de brand van gisterenavond op Schiphol kan nog
fn001606,3.549,4.457,dagen duren
fn001606,4.457,5.580,dat zegt de marechaussee
fn001606,6.144,9.379,het onderzoek wordt het personeel van restaurant Burger King gehoord
fn001606,9.749,11.499,'t vuur is daar in de keuken ontstaan
fn001606,12.255,14.976,hoeveel schade de brand en de daaropvolgende vertraging van 't
fn001606,14.976,16.280,vliegverkeer hebben opgeleverd
fn001606,16.533,17.300,is nog niet bekend
fn001607,0.770,3.895,de politie moet beter gaan bijhouden wanneer agenten in de fout gaan
fn001607,3.895,5.115,gaat iemand over de schreef
fn001607,5.115,7.759,dan moet ie niet zomaar terecht kunnen bij een ander corps
fn001607,8.238,10.245,dat schrijft een adviescommissie aan de Tweede Kamer
fn001607,10.870,13.745,met de integriteit van de politie zit het overigens best goed
fn001607,14.160,17.335,zo weten agenten dat ze geen bijbaan mogen hebben in de beveiliging
fn001607,17.335,19.583,horeca of privé-detective
fn001608,0.411,3.211,langs de kust van Denemarken wordt hard gewerkt aan het opruimen van de
fn001608,3.211,5.461,olie die is aangespoeld na een aanvaring
fn001608,5.933,7.200,een tanker en een vrachtschip
fn001608,7.200,9.331,kwamen twee weken terug met elkaar in botsing
fn001608,9.603,12.375,waarna ruim zesentwintighonderd ton olie in zee stroomde
fn001608,12.762,14.574,duizenden vogels zijn al omgekomen
fn001609,0.702,2.881,op vijf bedrijven in Kootwijkerbroek
fn001609,2.881,5.085,worden vandaag hoe dan ook dieren afgemaakt
fn001609,5.627,7.006,medewerkers van de Rijksdienst
fn001609,7.006,9.640,Voor Vee En Vlees zijn in het dorp aangekomen
fn001609,10.126,13.121,de gemeente garandeert de RVV'ers toegang tot de bedrijven
fn001609,13.121,15.160,desnoods met begeleiding van de politie
fn001609,16.353,17.339,vanochtend waren er in
fn001609,17.339,19.772,Kootwijkerbroek weer blokkades van boeren
fn001609,19.772,21.606,de politie heeft elf mensen aangehouden
fn001609,22.064,23.902,de ME voerde charges uit en
fn001609,23.902,25.532,gebruikte een waterkanon
fn001609,25.532,27.245,om de actievoerders uit elkaar te drijven
fn001610,0.651,2.641,steeds meer jongeren hebben jeugdzorg nodig
fn001610,2.641,4.243,bijvoorbeeld omdat ze zijn mishandeld
fn001610,4.243,6.388,de wachtlijsten worden daarom alsmaar langer
fn001610,7.063,9.801,vorig jaar moesten twaalfduizend kinderen wachten op hulp
fn001610,9.801,12.001,dat zijn er vijfduizend meer dan het jaar daarvoor
fn001610,12.679,14.237,de problemen zouden worden veroorzaakt
fn001610,14.237,16.596,door de bureaucratie bij de bureaus jeugdzorg
fn001611,0.506,3.192,de kans op acties bij de ziekenhuizen wordt steeds groter
fn001611,3.192,5.479,vorige week liep het CAO-overleg stuk
fn001611,5.479,7.364,op onder meer de looneis van de bonden
fn001611,7.962,10.588,en die sturen nu aan op een actieweek begin mei
fn001611,11.006,13.250,ze denken aan zondagsdiensten en patientenstops
fn001611,13.528,15.966,als de ziekenhuizen het personeel niet tegemoet willen komen
fn001612,0.864,2.722,er lijkt een opening in het conflict
fn001612,2.722,5.102,tussen de Nederlandse Spoorwegen en de vakbonden
fn001612,5.716,7.525,volgens FNV-onderhandelaar Van Den Berg
fn001612,7.525,9.641,is de NS-directie met voorstellen gekomen
fn001612,9.879,11.504,die verder praten mogelijk maken
fn001612,12.129,14.053,wat die voorstellen inhouden wilde hij niet zeggen
fn001612,14.846,17.398,aan het eind van de middag gaat het overleg tussen bonden en wo*a
fn001612,17.398,18.680,en Spoorwegen verder
fn001613,0.501,2.383,de Rijksdienst Voor Vee En Vlees is op
fn001613,2.383,4.002,twee bedrijven in Kootwijkerbroek
fn001613,4.002,5.698,begonnen met het afmaken van dieren
fn001613,6.245,8.566,ook worden bij een hobbyboer dieren gedood
fn001613,9.460,11.505,de Mobiele Eenheid heeft de boerderijen omsingeld
fn001613,11.505,13.171,en staat opgesteld in de weilanden
fn001613,13.353,15.572,bij een charge zijn vier mensen aangehouden
fn001613,15.875,17.946,'t is al de hele dag onrustig in Kootwijkerbroek
fn001614,0.736,3.674,de meeste mensen met een bijstandsuitkering gaan nooit op vakantie
fn001614,4.166,6.713,voor die groep zijn er te weinig betaalbare uitjes
fn001614,7.211,10.587,dat zeggen tien organisaties die samen vakanties voor minima aanbieden
fn001614,11.377,14.067,ze willen graag hulp van de overheid om het aanbod te vergroten
fn001614,14.391,15.889,zodat mensen even kunnen ontsnappen
fn001614,15.889,17.744,aan de sleur van hun armoedebestaan
fn001615,0.513,3.285,bij een brand in een schuur in Berkhout Oosteinde bij Hoorn zijn
fn001615,3.285,5.602,honderd schapen en vijftig lammeren omgekomen
fn001615,6.138,8.638,de brandweer was er snel bij maar kon niets meer uitrichten
fn001615,9.059,10.768,'t bedrijf is afgezet omdat er mogelijk
fn001615,10.768,12.140,asbest is vrijgekomen
fn001616,0.427,3.557,de aanpak van de mond- en klauwzeercrisis vraagt zoveel aandacht
fn001616,3.557,6.293,van de politie dat die nauwelijks nog aan het normale werk toekomt
fn001616,6.654,9.344,dat schrijft voorzitter Opstelten van de corps beheerders in een
fn001616,9.344,10.664,brandbrief aan minister De Vries
fn001616,11.175,14.217,veel agenten moeten nu wegen controleren in afgezette gebieden
fn001616,14.217,16.828,de overbelasting hierdoor bij de politie vindt Opstelten
fn001616,16.828,17.860,onverantwoord
fn001617,0.873,3.676,de huishoudbeurs ziet af van een schadeclaim tegen de NS
fn001617,3.676,6.440,de beurs had daarmee gedreigd omdat door de staking vorige week
fn001617,6.440,8.257,minder bezoekers naar de beurs zouden komen
fn001617,8.694,11.841,maar de huishoudbeurs heeft op de stakingsdagen donderdag en vrijdag
fn001617,11.841,13.973,juist meer mensen getrokken dan voorgaande jaren
fn001617,14.316,16.736,daarom heeft het geen zin om de claim door te zetten
fn001617,16.736,17.580,vindt de beurs
fn001618,0.374,3.238,kardinaal Simonis heeft vanmiddag een goed gesprek gehad met premier
fn001618,3.238,5.098,Kok die had 'm daarvoor uitgenodigd
